program	description	title	author	real_name	source_url	kind	section	tags	collection	series
logic/hanoyskaya-bashnya-sivkov.txt	logic/hanoyskaya-bashnya-sivkov.md	Ханойская башня, вариант Ю. Сивкова	Ю. Сивков		Наука и жизнь, 1989-12	game	logic	variant		
logic/igra-12-kabardcomp.txt	logic/igra-12-kabardcomp.md	Игра 12			https://kabardcomp.narod.ru/Mgames.txt	game	logic			
logic/igra-bashe-gaishtut-1988.txt	logic/igra-bashe-gaishtut-1988.md	Игра Баше			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 221-222.	game	logic	book;classic	gaishtut-1988	
logic/igra-na-dorozhke-kibernetika-1986.txt	logic/igra-na-dorozhke-kibernetika-1986.md	Игра на дорожке	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 145	game	logic	book;classic	kibernetika-1986	
logic/kalah.txt	logic/kalah.md	kalah	xvadim	Вадим Хохлов	https://4pda.to/forum/index.php?showuser=2186572	game	logic	two-player		
logic/kaufsten-heavy.txt	logic/kaufsten-heavy.md	Kaufsten	illi4		https://habr.com/ru/articles/125484/	game	logic			
logic/kaufsten-light.txt	logic/kaufsten-light.md	Kaufsten	illi4		https://habr.com/ru/articles/125484/	game	logic			
logic/kchppp.txt	logic/kchppp.md	kchppp	С. Андрианов		https://lordbss.narod.ru/pmk226.html	game	logic	classic	lordbss	
logic/koltso-s-sekretom.txt	logic/koltso-s-sekretom.md	Кольцо с секретом	Г. Славин		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic			
logic/kombinator.txt	logic/kombinator.md	Комбинатор	Станислав Чегодаев		https://old.computerra.ru/hitech/206244/	game	logic	classic;economy;magazine;management	tekhnika-molodezhi	
logic/krestiki-noliki-gaishtut-1988.txt	logic/krestiki-noliki-gaishtut-1988.md	Крестики-нолики			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 207-208.	game	logic	book;classic	gaishtut-1988	tic-tac-toe
logic/krestiki-noliki-kabardcomp.txt	logic/krestiki-noliki-kabardcomp.md	Крестики-нолики			https://kabardcomp.narod.ru/Mgames.txt	game	logic			tic-tac-toe
logic/kto-pervyy.txt	logic/kto-pervyy.md	Кто первый	Г. Белавин		Наука и жизнь, 1987-03, с. 130; перепечатка: А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic			
logic/lloyd-queen-c5-renat-notebook.txt	logic/lloyd-queen-c5-renat-notebook.md	Решение шахматной задачи Ллойда	автор неизвестен		тетрадь Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (13).jpg	game	logic	manuscript	renat-menkov-notebook	
logic/logika-gaishtut-1988.txt	logic/logika-gaishtut-1988.md	Логика			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 209-211.	game	logic	book;classic	gaishtut-1988	
logic/magicheskiy-kvadrat.txt	logic/magicheskiy-kvadrat.md	Магический квадрат	М. Вахтеров		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic			
logic/magiya-tsifr.txt	logic/magiya-tsifr.md	magiya tsifr	Владимир Хмелюк	Евгений Кузниченко	https://lordbss.narod.ru/pmk109.html	game	logic	classic	lordbss	
logic/mastermind.txt	logic/mastermind.md	Мастермайнд			https://web.archive.org/web/20091020013522/http://geocities.com/CapeCanaveral/Hall/5525/Mmind/mmprogru.htm	game	logic		geocities-bulatov	
logic/minesweeper-9x9.txt	logic/minesweeper-9x9.md	Сапёр 9x9			https://sergeanvarov.github.io/russian/mk61/games/%D1%81%D0%B0%D0%BF%D1%91%D1%80%209x9/%D1%81%D0%B0%D0%BF%D1%91%D1%80%209x9.html	game	logic		anvarov	minesweeper
logic/minesweeper.txt	logic/minesweeper.md	Minesweeper	Олег Булычёв	Евгений Кузниченко	https://lordbss.narod.ru/pmk39.html	game	logic	classic	lordbss	minesweeper
logic/monti.txt	logic/monti.md	monti	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk74.html	game	logic	classic	lordbss	
logic/mustang-8x8-variant.txt	logic/mustang-8x8-variant.md	Охота на мустанга			https://xvadim.github.io/xbasoft/pmk/mustang_8x8.zip	game	logic	variant;western		
logic/mustang-8x8.txt	logic/mustang-8x8.md	Mustang 8x8	Н. Ромашов		http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	logic	western		
logic/nim-s-odnoy-kuchey.txt	logic/nim-s-odnoy-kuchey.md	Ним с одной кучей	Сергей Храмов		PDF "Ним с одной кучей", 2021	game	logic			
logic/nim.txt	logic/nim.md	Ним			https://xvadim.github.io/xbasoft/pmk/nim.zip	game	logic			
logic/odd-even-1.txt	logic/odd-even-1.md	Odd-Even 1	illi4		https://habr.com/ru/articles/125484/	game	logic			odd-even
logic/odd-even-2.txt	logic/odd-even-2.md	Odd-Even 2	illi4		https://habr.com/ru/articles/125484/	game	logic			odd-even
logic/odd-even-who-can-outsmart-who.txt	logic/odd-even-who-can-outsmart-who.md	Odd-Even / Who Can Outsmart Who	L. M. Fink		Финк Л.М., Папа, мама, я и микрокалькулятор (1988)	game	logic	book;classic	fink-1988	odd-even
logic/odnomernyy-kubik-rubika.txt	logic/odnomernyy-kubik-rubika.md	Одномерный кубик Рубика	Г. Славин		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic			
logic/ohota-na-lis-gaishtut-1988.txt	logic/ohota-na-lis-gaishtut-1988.md	Охота на лис			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 193-194.	game	logic	book;classic	gaishtut-1988	fox-hunt
logic/okhota-na-lis-1-danilov-slavin.txt	logic/okhota-na-lis-1-danilov-slavin.md	okhota na lis 1	И. Д. Данилов, Г. В. Славин	Сергей Храмов	Сергей Храмов	game	logic			fox-hunt
logic/okhota-na-lis-3-hramov.txt	logic/okhota-na-lis-3-hramov.md	okhota na lis 3	Сергей Храмов		Сергей Храмов	game	logic			fox-hunt
logic/okhota-na-lis-3-poli.txt	logic/okhota-na-lis-3-poli.md	okhota na lis 3 for Poli	Сергей Храмов		Сергей Храмов	game	logic			fox-hunt
logic/okhota-na-lis-38.txt	logic/okhota-na-lis-38.md	okhota na lis 38			https://sergeanvarov.github.io/russian/mk61/games/%D0%BE%D1%85%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%BB%D0%B8%D1%81%2038/%D0%BE%D1%85%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%BB%D0%B8%D1%81%2038.html	game	logic		anvarov	fox-hunt
logic/okhota-na-lis-4-hramov.txt	logic/okhota-na-lis-4-hramov.md	okhota na lis 4	Сергей Храмов		Сергей Храмов	game	logic			fox-hunt
logic/okhota-na-lis-4-poli.txt	logic/okhota-na-lis-4-poli.md	okhota na lis 4 for Poli	Сергей Храмов		Сергей Храмов	game	logic			fox-hunt
logic/okhota-na-lis-boyko.txt	logic/okhota-na-lis-boyko.md	Охота на лис	А. Несчетный, вариант В. Кононов		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic	military		fox-hunt
logic/okhota-na-lis-lordbss.txt	logic/okhota-na-lis-lordbss.md	okhota na lis	Юрий Иванов, Павел Иртюга		https://lordbss.narod.ru/pmk49.html	game	logic	classic	lordbss	fox-hunt
logic/okhota-na-lis.txt	logic/okhota-na-lis.md	okhota na lis			https://sergeanvarov.github.io/russian/mk61/games/%D0%BE%D1%85%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%BB%D0%B8%D1%81/%D0%BE%D1%85%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%BB%D0%B8%D1%81.html	game	logic		anvarov	fox-hunt
logic/palochki-i-tsifry.txt	logic/palochki-i-tsifry.md	Палочки и цифры	И. Д. Данилов, Г. В. Славин		И. Д. Данилов, Г. В. Славин, 5 вечеров с микрокалькулятором	game	logic			
logic/perekin-mostik.txt	logic/perekin-mostik.md	Перекинь мостик	П. Шмуклер		http://arbinada.ddns.net/pmk-files/magazines/%D0%9D%D0%B0%D1%83%D0%BA%D0%B0%20%D0%B8%20%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C%20%D0%9F%D0%9C%D0%9A.zip	game	logic	two-player		
logic/poymat-mustanga.txt	logic/poymat-mustanga.md	Поймать мустанга	А. Павлюк		http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	logic	classic;magazine;western	tekhnika-molodezhi	
logic/radiatsiya-kabardcomp.txt	logic/radiatsiya-kabardcomp.md	Радиация			https://kabardcomp.narod.ru/Mgames.txt	game	logic			
logic/rasstanovka-ferzey.txt	logic/rasstanovka-ferzey.md	rasstanovka ferzey			https://sergeanvarov.github.io/russian/mk61/other/%D1%80%D0%B0%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%84%D0%B5%D1%80%D0%B7%D0%B5%D0%B9/%D1%80%D0%B0%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%84%D0%B5%D1%80%D0%B7%D0%B5%D0%B9.html	game	logic		anvarov	
logic/rook-endgame-serge4mk.txt	logic/rook-endgame-serge4mk.md	Ladeynyy endshpil	serge4mk	С. Р. Анваров	https://4pda.to/forum/index.php?showtopic=748847&view=findpost&p=143343921	game	logic			
logic/shakhmatnaya-igra-magaradzha-renat-notebook.txt	logic/shakhmatnaya-igra-magaradzha-renat-notebook.md	Шахматная игра "Магараджа"	автор неизвестен		тетрадь Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (7).jpg; Рисунок (8).jpg	game	logic	manuscript	renat-menkov-notebook	
logic/shakhmaty-ferz-protiv-korolya-1.txt	logic/shakhmaty-ferz-protiv-korolya-1.md	Белый ферзь и король против черного короля - 1			https://xvadim.github.io/xbasoft/pmk/queen_human.zip	game	logic			
logic/shakhmaty-ferz-protiv-korolya-2.txt	logic/shakhmaty-ferz-protiv-korolya-2.md	Белый ферзь и король против черного короля - 2			https://xvadim.github.io/xbasoft/pmk/queen_pmc.zip	game	logic	classic;magazine	tekhnika-molodezhi	
logic/shakhmaty-korol-kon-slon.txt	logic/shakhmaty-korol-kon-slon.md	Король, конь и слон против короля			https://xvadim.github.io/xbasoft/pmk/knight_and_bishop.zip	game	logic	classic;magazine	tekhnika-molodezhi	
logic/shakhmaty-ladya-protiv-korolya.txt	logic/shakhmaty-ladya-protiv-korolya.md	Белая ладья и король против черного короля			https://xvadim.github.io/xbasoft/pmk/rook.zip	game	logic			
logic/shakhmaty-mat-ladyoy.txt	logic/shakhmaty-mat-ladyoy.md	shakhmaty. mat ladyoy	С. Белонос		https://sergeanvarov.github.io/russian/mk61/games/%D1%88%D0%B0%D1%85%D0%BC%D0%B0%D1%82%D1%8B/%D0%BC%D0%B0%D1%82%20%D0%BB%D0%B0%D0%B4%D1%8C%D1%91%D0%B9/%D0%BC%D0%B0%D1%82%20%D0%BB%D0%B0%D0%B4%D1%8C%D1%91%D0%B9.html	game	logic	classic;magazine	tekhnika-molodezhi	
logic/shakhmaty.txt	logic/shakhmaty.md	shakhmaty	Станислав Чегодаев	Евгений Кузниченко	https://lordbss.narod.ru/pmk247.html	game	logic	classic	lordbss	
logic/shashki-12.txt	logic/shashki-12.md	Шашки-12	Сергей Тарасов		https://old.computerra.ru/hitech/206244/	game	logic			
logic/shashki-13-new.txt	logic/shashki-13-new.md	shashki-13-New	А. Н. Гришин		https://lordbss.narod.ru/pmk248.html	game	logic	classic	lordbss	
logic/shashki-9-auto.txt	logic/shashki-9-auto.md	Шашки-9 авто	А. Н. Гришин		https://old.computerra.ru/hitech/206244/	game	logic			
logic/sokoban.txt	logic/sokoban.md	sokoban	А. Н. Гришин, Владимир Трофимчук		https://lordbss.narod.ru/pmk222.html	game	logic	classic	lordbss	
logic/soschitay-palochki.txt	logic/soschitay-palochki.md	Сосчитай палочки	И. Д. Данилов, Г. В. Славин		И. Д. Данилов, Г. В. Славин, 5 вечеров с микрокалькулятором	trainer	logic			
logic/spichki-bergsona.txt	logic/spichki-bergsona.md	Спички Бергсона			https://xvadim.github.io/xbasoft/pmk/matches_b.zip	game	logic			
logic/stones-dolgushin-notebook-2.txt	logic/stones-dolgushin-notebook-2.md	STONES	Александр Долгушин		https://vk.com/wall-115251268_126; вторая тетрадь Александра Долгушина "Мои игры МК-61", программа 62, Рисунок (32).jpg	game	logic	manuscript	dolgushin-notebook	
logic/syshchik-dolgushin-notebook.txt	logic/syshchik-dolgushin-notebook.md	Сыщик	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (74).jpg; Рисунок (75).jpg; Рисунок (76).jpg	game	logic	manuscript	dolgushin-notebook	
logic/syshchik.txt	logic/syshchik.md	syshchik	П. Гурин		https://lordbss.narod.ru/pmk236.html	game	logic	classic	lordbss	
logic/taktika-na-shashechnoy-doske-gaishtut-1988.txt	logic/taktika-na-shashechnoy-doske-gaishtut-1988.md	Тактика на шашечной доске			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 217-218.	game	logic	book;classic	gaishtut-1988	
logic/tic-tac-toe-4x4.txt	logic/tic-tac-toe-4x4.md	Крестики-нолики 4x4			https://sergeanvarov.github.io/russian/mk61/games/%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%B8%D0%BA%D0%B8-%D0%BD%D0%BE%D0%BB%D0%B8%D0%BA%D0%B8%204x4/%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%B8%D0%BA%D0%B8-%D0%BD%D0%BE%D0%BB%D0%B8%D0%BA%D0%B8%204x4.html	game	logic		anvarov	tic-tac-toe
logic/tic-tac-toe.txt	logic/tic-tac-toe.md	Tic-Tac-Toe	L. M. Fink		Финк Л.М., Папа, мама, я и микрокалькулятор (1988)	game	logic	book;classic	fink-1988	tic-tac-toe
logic/tri-shashki.txt	logic/tri-shashki.md	Три шашки	В. Рыбинский		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	logic			
logic/ugaday-chislo-kabardcomp.txt	logic/ugaday-chislo-kabardcomp.md	Угадай число			https://kabardcomp.narod.ru/Mgames.txt	game	logic			
logic/ugaday-chislo-kibernetika-1986.txt	logic/ugaday-chislo-kibernetika-1986.md	Угадай число	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 82, 106	game	logic	book;classic	kibernetika-1986	
logic/ugaday-chislo-romanovsky-1989.txt	logic/ugaday-chislo-romanovsky-1989.md	Угадай число	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 210	game	logic	book;classic	romanovsky-1989	
logic/ugaday-funktsiyu-romanovsky-1989.txt	logic/ugaday-funktsiyu-romanovsky-1989.md	Угадай функцию	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 211-212	game	logic	book;classic	romanovsky-1989	
logic/volki-i-kozlik-8x8.txt	logic/volki-i-kozlik-8x8.md	volki i kozlik 8x8	Дмитрий Кайков, Михаил П. (MK-61 patch)		https://epizodsspace.airbase.ru/bibl/tehnika_-_molodyoji/1986/8/44-47.html	game	logic	classic;magazine	tekhnika-molodezhi	
logic/volki-i-kozlik-9x9.txt	logic/volki-i-kozlik-9x9.md	volki i kozlik 9x9	Дмитрий Кайков, Борис Греков, KEI; Android conversion by А. Лаврик		https://github.com/xvadim/pmk61-programms/blob/master/wolves_and_goat_9x9.zip	game	logic		xvadim	
logic/white-starts-and-loses.txt	logic/white-starts-and-loses.md	White Starts... and Loses	Станислав Чегодаев	Евгений Кузниченко	http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	logic			
logic/zagaday-tsifru-hs-on.txt	logic/zagaday-tsifru-hs-on.md	Загадай цифру	Hs On; исправленная редакция Сергея Анварова		Telegram-чат «МК61 / МК52 / МК85», публикация пользователя Hs On от 2026-07-14; последующая оптимизация Сергея Анварова	game	logic			
logic/zvezdolyot.txt	logic/zvezdolyot.md	zvezdolyot	Владимир Сивицкий	Евгений Кузниченко	https://lordbss.narod.ru/pmk104.html	game	logic	classic	lordbss	
simulation/aeroport.txt	simulation/aeroport.md	aeroport	Владимир Трофимчук	Евгений Кузниченко	https://lordbss.narod.ru/pmk200.html	game	simulation	aviation;classic	lordbss	
simulation/aes.txt	simulation/aes.md	aes	Ю. Пшенник, Владимир Трофимчук		https://lordbss.narod.ru/pmk244.html	game	simulation	classic	lordbss	
simulation/apollo11-launch.txt	simulation/apollo11-launch.md	Apollo 11 Launch from Earth (Refined)	darth.righter		https://pmk.arbinada.com/category/01617.html	game	simulation	space		
simulation/arkticheskiy-reys-dolgushin-notebook.txt	simulation/arkticheskiy-reys-dolgushin-notebook.md	Арктический рейс	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (1).jpg	game	simulation	manuscript	dolgushin-notebook	
simulation/avtomobil-erichware.txt	simulation/avtomobil-erichware.md	Автомобиль			https://erichware.com/sovkalk/texty/mk52/52mawina.gif	game	simulation			
simulation/bankir.txt	simulation/bankir.md	bankir	А. Камоедов		https://lordbss.narod.ru/pmk76.html	game	simulation	classic;economy	lordbss	
simulation/biocenoz.txt	simulation/biocenoz.md	biocenoz	Ю. Пшенник		КЛИП, "Экспресс" N9 за 1991 г.	game	simulation			
simulation/birzha-lordbss.txt	simulation/birzha-lordbss.md	birzha	Олег Хажинский	Евгений Кузниченко	https://lordbss.narod.ru/pmk175.html; https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", страницы 16-18	game	simulation	classic;economy	lordbss	
simulation/birzha.txt	simulation/birzha.md	birzha	Игорь Вершинин	Евгений Кузниченко	https://lordbss.narod.ru/pmk172.html	game	simulation	classic;economy	lordbss	
simulation/bort-69.txt	simulation/bort-69.md	bort-69	Сергей Шинкевич	Евгений Кузниченко	https://lordbss.narod.ru/pmk203.html	game	simulation	classic	lordbss	
simulation/bussinesman-dolgushin-notebook.txt	simulation/bussinesman-dolgushin-notebook.md	BUSSINESMAN	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (63).jpg; Рисунок (64).jpg; Рисунок (97).jpg: указание авторства	game	simulation	economy;management;manuscript	dolgushin-notebook	
simulation/chellendzher.txt	simulation/chellendzher.md	chellendzher	Андрей Ивушкин	Евгений Кузниченко	https://lordbss.narod.ru/pmk253.html	game	simulation	classic	lordbss	
simulation/combat-maneuver-turn.txt	simulation/combat-maneuver-turn.md	Combat Maneuvering: Unsteady Turn	В. Довбня, В. Теряев		http://arbinada.ddns.net/pmk-files/magazines/%D0%90%D0%B2%D0%B8%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B8%20%D0%BA%D0%BE%D1%81%D0%BC%D0%BE%D0%BD%D0%B0%D0%B2%D1%82%D0%B8%D0%BA%D0%B0%201987%20%D0%9F%D0%9C%D0%9A.zip	game	simulation			
simulation/combat-maneuver-vertical.txt	simulation/combat-maneuver-vertical.md	Combat Maneuvering: Vertical Flight	В. Довбня, В. Теряев		http://arbinada.ddns.net/pmk-files/magazines/%D0%90%D0%B2%D0%B8%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B8%20%D0%BA%D0%BE%D1%81%D0%BC%D0%BE%D0%BD%D0%B0%D0%B2%D1%82%D0%B8%D0%BA%D0%B0%201987%20%D0%9F%D0%9C%D0%9A.zip	game	simulation			
simulation/cooperative-2.txt	simulation/cooperative-2.md	Cooperative 2	st		https://pmk.arbinada.com/category/01091.html	game	simulation	economy;management		
simulation/cooperative-cafe-variant.txt	simulation/cooperative-cafe-variant.md	Кооперативное кафе			https://xvadim.github.io/xbasoft/pmk/cafe.zip	game	simulation	classic;economy;magazine;management;variant	tekhnika-molodezhi	cooperative-cafe
simulation/cooperative-cafe.txt	simulation/cooperative-cafe.md	Cooperative Cafe	illi4		https://habr.com/ru/articles/125484/	game	simulation	classic;economy;magazine;management	tekhnika-molodezhi	cooperative-cafe
simulation/course-of-voyage-caston-city-dolgushin-notebook-2.txt	simulation/course-of-voyage-caston-city-dolgushin-notebook-2.md	COURSE OF <VOYAGE> - CASTON CITY	Александр Долгушин		https://vk.com/wall-115251268_126; вторая тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (17).jpg; Рисунок (18).jpg; Рисунок (19).jpg; Рисунок (20).jpg	game	simulation	manuscript	dolgushin-notebook	
simulation/dangerous-loading.txt	simulation/dangerous-loading.md	Опасная погрузка			https://sergeanvarov.github.io/russian/mk61/games/%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BE%D0%B3%D1%80%D1%83%D0%B7%D0%BA%D0%B0/%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BE%D0%B3%D1%80%D1%83%D0%B7%D0%BA%D0%B0.html	game	simulation		anvarov	
simulation/dispetcher-2.txt	simulation/dispetcher-2.md	dispetcher-2	Александр Михолап	Евгений Кузниченко	https://lordbss.narod.ru/pmk202.html	game	simulation	classic	lordbss	
simulation/dispetcher.txt	simulation/dispetcher.md	dispetcher	П. Аронович		https://lordbss.narod.ru/pmk201.html	game	simulation	classic	lordbss	
simulation/elita.txt	simulation/elita.md	elita	Владимир Сивицкий	Евгений Кузниченко	https://lordbss.narod.ru/pmk59.html	game	simulation	classic;space	lordbss	elite
simulation/elite-2-dolgushin-notebook.txt	simulation/elite-2-dolgushin-notebook.md	ELITE 2	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (52).jpg; Рисунок (53).jpg; Рисунок (54).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript;space	dolgushin-notebook	elite
simulation/elite-dolgushin-notebook.txt	simulation/elite-dolgushin-notebook.md	ELITE	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (30).jpg; Рисунок (31).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript;space	dolgushin-notebook	elite
simulation/elite-iii-coriolis-dolgushin-notebook-2.txt	simulation/elite-iii-coriolis-dolgushin-notebook-2.md	ELITE III (CORiOLiS)	Александр Долгушин		https://vk.com/wall-115251268_126; вторая тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (15).jpg; Рисунок (16).jpg; Рисунок (17).jpg	game	simulation	manuscript;space	dolgushin-notebook	elite
simulation/elite.txt	simulation/elite.md	Elite	Владимир Трофимчук	Евгений Кузниченко	https://lordbss.narod.ru/pmk03.html	game	simulation	classic;space	lordbss	elite
simulation/fondovaya-birzha.txt	simulation/fondovaya-birzha.md	fondovaya birzha	Сергей Блищавенко	Евгений Кузниченко	https://lordbss.narod.ru/pmk171.html	game	simulation	classic;economy	lordbss	
simulation/harvest-extensive-model.txt	simulation/harvest-extensive-model.md	Harvest Extensive Model	illi4		https://habr.com/ru/articles/125484/	game	simulation	economy		harvest
simulation/harvest-intensive-model.txt	simulation/harvest-intensive-model.md	Harvest Intensive Model	illi4		https://habr.com/ru/articles/125484/	game	simulation	economy		harvest
simulation/kafe-geocities.txt	simulation/kafe-geocities.md	Кафе (GeoCities)	В. Алексеев		https://web.archive.org/web/20091020052223/http://geocities.com/CapeCanaveral/Hall/5525/Cafe/Caferu.htm	game	simulation	classic;economy;magazine;management	tekhnika-molodezhi	cooperative-cafe
simulation/kapitan.txt	simulation/kapitan.md	kapitan	А. Тимошкин		https://lordbss.narod.ru/pmk206.html	game	simulation	classic	lordbss	
simulation/kazanova.txt	simulation/kazanova.md	kazanova	Андрей Ивушкин	Евгений Кузниченко	https://lordbss.narod.ru/pmk250.html	game	simulation	classic	lordbss	
simulation/kombinat.txt	simulation/kombinat.md	kombinat	Сергей Блищавенко	Евгений Кузниченко	https://lordbss.narod.ru/pmk242.html	game	simulation	classic;economy;management	lordbss	
simulation/kon-tiki-atmosphere-1.txt	simulation/kon-tiki-atmosphere-1.md	Kon-Tiki: Atmosphere-1	Михаил Пухов		https://web.archive.org/web/20150804231516id_/http://epizodsspace.no-ip.org/bibl/tm/1986/3/put.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-atmosphere-2.txt	simulation/kon-tiki-atmosphere-2.md	Kon-Tiki: Atmosphere-2	Михаил Пухов		https://web.archive.org/web/20150804231521id_/http://epizodsspace.no-ip.org/bibl/tm/1986/4/put.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-atmosphere-3.txt	simulation/kon-tiki-atmosphere-3.md	Kon-Tiki: Atmosphere-3	Михаил Пухов		https://web.archive.org/web/20120614121037id_/http://epizodsspace.no-ip.org/bibl/tm/1987/3/na-kryl.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-atmosphere-4.txt	simulation/kon-tiki-atmosphere-4.md	Kon-Tiki: Atmosphere-4	Михаил Пухов		https://web.archive.org/web/20120614121037id_/http://epizodsspace.no-ip.org/bibl/tm/1987/3/na-kryl.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-gravilet-mod.txt	simulation/kon-tiki-gravilet-mod.md	Kon-Tiki: Gravilet Modified	Михаил Пухов		https://web.archive.org/web/20120614093658id_/http://epizodsspace.no-ip.org/bibl/tm/1987/5/nad-pulsarom.html	game	simulation	space		kon-tiki
simulation/kon-tiki-gravilet.txt	simulation/kon-tiki-gravilet.md	Kon-Tiki: Gravilet	Михаил Пухов		https://web.archive.org/web/20120614093658id_/http://epizodsspace.no-ip.org/bibl/tm/1987/5/nad-pulsarom.html	game	simulation	space		kon-tiki
simulation/kon-tiki-kepler.txt	simulation/kon-tiki-kepler.md	Kon-Tiki: Kepler	Михаил Пухов		https://web.archive.org/web/20150804231514id_/http://epizodsspace.no-ip.org/bibl/tm/1986/2/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-lunolet-1.txt	simulation/kon-tiki-lunolet-1.md	Kon-Tiki: Lunolet-1	Михаил Пухов		https://web.archive.org/web/20110924184548id_/http://epizodsspace.no-ip.org/bibl/tm/1985/6/istinn-prav.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-lunolet-1m.txt	simulation/kon-tiki-lunolet-1m.md	Kon-Tiki: Lunolet-1M	Михаил Пухов		https://web.archive.org/web/20110924184544id_/http://epizodsspace.no-ip.org/bibl/tm/1985/10/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-lunolet-2-original.txt	simulation/kon-tiki-lunolet-2-original.md	Kon-Tiki: Lunolet-2 (TM original)	Михаил Пухов		https://web.archive.org/web/20110926100633id_/http://epizodsspace.no-ip.org/bibl/tm/1985/8/put.html	game	simulation	original;space		kon-tiki
